['Device', 'tps', 'kB_read/s', 'kB_wrtn/s', 'kB_read', 'kB_wrtn'],P.Read,Power const.,P.Write,P.Idle,%idle,Idle const,Total Power
sda,48,3148,40484,3148,40484,3966.5,1.26,51009.8,646.4,53.87,0.6,54976.3
sda,7,0,69888,0,69888,0,1.26,88058.9,877.2,73.1,0.6,88058.9
sda,72,6656,38424,6656,38424,8386.6,1.26,48414.2,746.6,62.22,0.6,56800.8
sda,12,256,55104,256,55104,322.6,1.26,69431,584.9,48.74,0.6,69753.6
sda,11,256,66572,256,66572,322.6,1.26,83880.7,669.4,55.78,0.6,84203.3
sda,98,10240,25428,10240,25428,12902.4,1.26,32039.3,691.7,57.64,0.6,44941.7
sda,8,0,67872,0,67872,0,1.26,85518.7,876.6,73.05,0.6,85518.7
sda,54,4480,47764,4480,47764,5644.8,1.26,60182.6,754.2,62.85,0.6,65827.4
sda,13,256,55128,256,55128,322.6,1.26,69461.3,570.2,47.52,0.6,69783.8
sda,12,256,66860,256,66860,322.6,1.26,84243.6,586.3,48.86,0.6,84566.2
sda,135,12160,14484,12160,14484,15321.6,1.26,18249.8,707.3,58.94,0.6,33571.4
sda,24,256,34912,256,34912,322.6,1.26,43989.1,877.2,73.1,0.6,44311.7
sda,8,0,67552,0,67552,0,1.26,85115.5,829.2,69.1,0.6,85115.5
sda,68,4096,50008,4096,50008,5161,1.26,63010.1,607.4,50.62,0.6,68171
sda,10,0,67200,0,67200,0,1.26,84672,576.0,48,0.6,84672
sda,82,7680,43744,7680,43744,9676.8,1.26,55117.4,609.1,50.76,0.6,64794.2
sda,23,256,49728,256,49728,322.6,1.26,62657.3,584.8,48.73,0.6,62979.8
sda,10,256,65900,256,65900,322.6,1.26,83034,597.0,49.75,0.6,83356.6
sda,113,11008,21908,11008,21908,13870.1,1.26,27604.1,689.6,57.47,0.6,41474.2
sda,18,128,63168,128,63168,161.3,1.26,79591.7,888.6,74.05,0.6,79753
sda,44,4480,49776,4480,49776,5644.8,1.26,62717.8,771.0,64.25,0.6,68362.6
sda,38,256,62496,256,62496,322.6,1.26,78745,801.0,66.75,0.6,79067.5
sda,6,0,56448,0,56448,0,1.26,71124.5,720.6,60.05,0.6,71124.5
sda,127,11648,23944,11648,23944,14676.5,1.26,30169.4,727.8,60.65,0.6,44845.9
sda,24,0,61620,0,61620,0,1.26,77641.2,865.8,72.15,0.6,77641.2
sda,8,256,55348,256,55348,322.6,1.26,69738.5,862.0,71.83,0.6,70061
sda,67,3712,57124,3712,57124,4677.1,1.26,71976.2,806.2,67.18,0.6,76653.4
sda,8,0,65184,0,65184,0,1.26,82131.8,840.0,70,0.6,82131.8
sda,99,8832,39040,8832,39040,11128.3,1.26,49190.4,767.5,63.96,0.6,60318.7
sda,14,128,54432,128,54432,161.3,1.26,68584.3,883.2,73.6,0.6,68745.6
sda,31,3200,46436,3200,46436,4032,1.26,58509.4,789.8,65.82,0.6,62541.4
sda,126,11264,41728,11264,41728,14192.6,1.26,52577.3,785.9,65.49,0.6,66769.9
sda,11,0,63840,0,63840,0,1.26,80438.4,867.5,72.29,0.6,80438.4
sda,51,2304,47828,2304,47828,2903,1.26,60263.3,692.0,57.67,0.6,63166.3
sda,18,128,43008,128,43008,161.3,1.26,54190.1,584.9,48.74,0.6,54351.4
sda,26,316,67968,316,67968,398.2,1.26,85639.7,592.3,49.36,0.6,86037.8
sda,126,9856,8248,9856,8248,12418.6,1.26,10392.5,728.5,60.71,0.6,22811
sda,27,256,39616,256,39616,322.6,1.26,49916.2,577.7,48.14,0.6,50238.7
sda,12,0,69024,0,69024,0,1.26,86970.2,592.4,49.37,0.6,86970.2
sda,68,4352,49336,4352,49336,5483.5,1.26,62163.4,622.9,51.91,0.6,67646.9
sda,11,256,45696,256,45696,322.6,1.26,57577,581.8,48.48,0.6,57899.5
sda,30,2944,51140,2944,51140,3709.4,1.26,64436.4,592.4,49.37,0.6,68145.8
sda,88,6784,46368,6784,46368,8547.8,1.26,58423.7,781.8,65.15,0.6,66971.5
sda,12,0,69216,0,69216,0,1.26,87212.2,844.8,70.4,0.6,87212.2
sda,126,14976,19816,14976,19816,18869.8,1.26,24968.2,696.2,58.02,0.6,43837.9
sda,47,1152,56448,1152,56448,1451.5,1.26,71124.5,819.2,68.27,0.6,72576
sda,11,128,68544,128,68544,161.3,1.26,86365.4,874.1,72.84,0.6,86526.7
sda,77,5248,52464,5248,52464,6612.5,1.26,66104.6,758.6,63.22,0.6,72717.1
sda,11,0,60480,0,60480,0,1.26,76204.8,622.7,51.89,0.6,76204.8
sda,84,8064,24768,8064,24768,10160.6,1.26,31207.7,656.2,54.68,0.6,41368.3
sda,70,5632,38180,5632,38180,7096.3,1.26,48106.8,621.0,51.75,0.6,55203.1
sda,12,0,59360,0,59360,0,1.26,74793.6,715.2,59.6,0.6,74793.6
sda,54,4352,47704,4352,47704,5483.5,1.26,60107,706.6,58.88,0.6,65590.6
sda,19,256,40992,256,40992,322.6,1.26,51649.9,592.3,49.36,0.6,51972.5
sda,10,0,71904,0,71904,0,1.26,90599,589.3,49.11,0.6,90599
sda,105,10752,26272,10752,26272,13547.5,1.26,33102.7,600.0,50,0.6,46650.2
sda,18,128,55104,128,55104,161.3,1.26,69431,581.9,48.49,0.6,69592.3
sda,29,2688,53824,2688,53824,3386.9,1.26,67818.2,600.0,50,0.6,71205.1
sda,140,13696,34432,13696,34432,17257,1.26,43384.3,730.3,60.86,0.6,60641.3
sda,17,128,58464,128,58464,161.3,1.26,73664.6,700.0,58.33,0.6,73825.9
sda,54,5376,49904,5376,49904,6773.8,1.26,62879,766.9,63.91,0.6,69652.8
sda,31,256,51744,256,51744,322.6,1.26,65197.4,643.6,53.63,0.6,65520
sda,10,0,71904,0,71904,0,1.26,90599,579.1,48.26,0.6,90599
sda,125,13440,13792,13440,13792,16934.4,1.26,17377.9,645.2,53.77,0.6,34312.3
sda,23,256,64864,256,64864,322.6,1.26,81728.6,773.8,64.48,0.6,82051.2
sda,10,256,56692,256,56692,322.6,1.26,71431.9,823.1,68.59,0.6,71754.5
sda,56,4352,46372,4352,46372,5483.5,1.26,58428.7,690.5,57.54,0.6,63912.2
sda,10,0,69216,0,69216,0,1.26,87212.2,826.1,68.84,0.6,87212.2
sda,104,10880,42016,10880,42016,13708.8,1.26,52940.2,669.0,55.75,0.6,66649
sda,14,256,44352,256,44352,322.6,1.26,55883.5,639.0,53.25,0.6,56206.1
sda,11,256,61196,256,61196,322.6,1.26,77107,743.2,61.93,0.6,77429.5
sda,100,11136,16436,11136,16436,14031.4,1.26,20709.4,682.2,56.85,0.6,34740.7
sda,65,4992,56448,4992,56448,6289.9,1.26,71124.5,715.2,59.6,0.6,77414.4
sda,9,0,68544,0,68544,0,1.26,86365.4,873.6,72.8,0.6,86365.4
sda,63,5376,35908,5376,35908,6773.8,1.26,45244.1,623.0,51.92,0.6,52017.8
sda,13,0,67200,0,67200,0,1.26,84672,576.1,48.01,0.6,84672
sda,80,7936,34476,7936,34476,9999.4,1.26,43439.8,631.7,52.64,0.6,53439.1
sda,123,11520,33300,11520,33300,14515.2,1.26,41958,624.0,52,0.6,56473.2
sda,13,0,66144,0,66144,0,1.26,83341.4,577.6,48.13,0.6,83341.4
sda,13,0,64192,0,64192,0,1.26,80881.9,581.9,48.49,0.6,80881.9
sda,18,256,56672,256,56672,322.6,1.26,71406.7,586.3,48.86,0.6,71729.3
sda,19,768,46492,768,46492,967.7,1.26,58579.9,622.8,51.9,0.6,59547.6
sda,57,4352,51520,4352,51520,5483.5,1.26,64915.2,577.2,48.1,0.6,70398.7
sda,13,128,70232,128,70232,161.3,1.26,88492.3,578.9,48.24,0.6,88653.6
sda,17,0,58408,0,58408,0,1.26,73594.1,577.2,48.1,0.6,73594.1
sda,19,256,53500,256,53500,322.6,1.26,67410,640.8,53.4,0.6,67732.6
sda,126,12032,38040,12032,38040,15160.3,1.26,47930.4,721.8,60.15,0.6,63090.7
sda,27,128,63160,128,63160,161.3,1.26,79581.6,872.2,72.68,0.6,79742.9
sda,36,256,45728,256,45728,322.6,1.26,57617.3,876.6,73.05,0.6,57939.8
sda,17,256,63840,256,63840,322.6,1.26,80438.4,872.2,72.68,0.6,80761
sda,18,0,47712,0,47712,0,1.26,60117.1,878.8,73.23,0.6,60117.1
sda,107,12544,32352,12544,32352,15805.4,1.26,40763.5,749.6,62.47,0.6,56569
sda,79,4992,57496,4992,57496,6289.9,1.26,72445,646.8,53.9,0.6,78734.9
sda,8,0,63876,0,63876,0,1.26,80483.8,695.2,57.93,0.6,80483.8
sda,16,0,60480,0,60480,0,1.26,76204.8,573.0,47.75,0.6,76204.8
sda,21,256,57156,256,57156,322.6,1.26,72016.6,796.9,66.41,0.6,72339.1
sda,51,3456,46100,3456,46100,4354.6,1.26,58086,744.4,62.03,0.6,62440.6
sda,25,0,49664,0,49664,0,1.26,62576.6,714.5,59.54,0.6,62576.6
sda,7,0,61824,0,61824,0,1.26,77898.2,722.4,60.2,0.6,77898.2
sda,17,256,57120,256,57120,322.6,1.26,71971.2,853.3,71.11,0.6,72293.8
sda,23,0,68544,0,68544,0,1.26,86365.4,876.0,73,0.6,86365.4
sda,190,19968,12044,19968,12044,25159.7,1.26,15175.4,664.3,55.36,0.6,40335.1
sda,19,256,40464,256,40464,322.6,1.26,50984.6,678.4,56.53,0.6,51307.2
sda,11,0,75744,0,75744,0,1.26,95437.4,579.1,48.26,0.6,95437.4
sda,6,0,57344,0,57344,0,1.26,72253.4,586.2,48.85,0.6,72253.4
sda,7,128,57344,128,57344,161.3,1.26,72253.4,860.6,71.72,0.6,72414.7
sda,67,5120,45440,5120,45440,6451.2,1.26,57254.4,718.8,59.9,0.6,63705.6
sda,16,128,68544,128,68544,161.3,1.26,86365.4,635.2,52.93,0.6,86526.7
sda,9,0,63340,0,63340,0,1.26,79808.4,661.0,55.08,0.6,79808.4
sda,9,0,65360,0,65360,0,1.26,82353.6,583.4,48.62,0.6,82353.6
sda,19,1536,41396,1536,41396,1935.4,1.26,52159,809.2,67.43,0.6,54094.3
sda,139,12032,28468,12032,28468,15160.3,1.26,35869.7,814.2,67.85,0.6,51030
sda,32,128,61684,128,61684,161.3,1.26,77721.8,707.3,58.94,0.6,77883.1
sda,16,128,48576,128,48576,161.3,1.26,61205.8,562.2,46.85,0.6,61367
sda,7,128,56448,128,56448,161.3,1.26,71124.5,294.0,24.5,0.6,71285.8
sda,11,128,67064,128,67064,161.3,1.26,84500.6,337.3,28.11,0.6,84661.9
sda,157,14756,9716,14756,9716,18592.6,1.26,12242.2,595.4,49.62,0.6,30834.7
sda,31,256,61664,256,61664,322.6,1.26,77696.6,730.9,60.91,0.6,78019.2
sda,7,0,60480,0,60480,0,1.26,76204.8,881.8,73.48,0.6,76204.8
sda,7,0,65856,0,65856,0,1.26,82978.6,878.8,73.23,0.6,82978.6
sda,9,0,64736,0,64736,0,1.26,81567.4,868.9,72.41,0.6,81567.4
sda,70,5632,35360,5632,35360,7096.3,1.26,44553.6,587.8,48.98,0.6,51649.9
sda,12,0,63648,0,63648,0,1.26,80196.5,830.3,69.19,0.6,80196.5
sda,9,0,67788,0,67788,0,1.26,85412.9,842.2,70.18,0.6,85412.9
sda,8,0,64432,0,64432,0,1.26,81184.3,834.0,69.5,0.6,81184.3
sda,90,9216,31108,9216,31108,11612.2,1.26,39196.1,756.5,63.04,0.6,50808.2
sda,97,9088,31092,9088,31092,11450.9,1.26,39175.9,576.2,48.02,0.6,50626.8
sda,14,0,71712,0,71712,0,1.26,90357.1,590.9,49.24,0.6,90357.1
sda,6,0,57344,0,57344,0,1.26,72253.4,593.9,49.49,0.6,72253.4
sda,7,0,65536,0,65536,0,1.26,82575.4,589.4,49.12,0.6,82575.4
sda,60,5120,57116,5120,57116,6451.2,1.26,71966.2,571.7,47.64,0.6,78417.4
sda,16,256,51168,256,51168,322.6,1.26,64471.7,661.7,55.14,0.6,64794.2
sda,10,0,62032,0,62032,0,1.26,78160.3,705.0,58.75,0.6,78160.3
sda,8,0,64372,0,64372,0,1.26,81108.7,587.9,48.99,0.6,81108.7
sda,14,256,64424,256,64424,322.6,1.26,81174.2,703.1,58.59,0.6,81496.8
sda,122,12672,21808,12672,21808,15966.7,1.26,27478.1,651.5,54.29,0.6,43444.8
sda,29,128,59132,128,59132,161.3,1.26,74506.3,592.4,49.37,0.6,74667.6
sda,8,128,54436,128,54436,161.3,1.26,68589.4,707.9,58.99,0.6,68750.6
sda,7,0,66528,0,66528,0,1.26,83825.3,877.4,73.12,0.6,83825.3
sda,10,128,60292,128,60292,161.3,1.26,75967.9,871.3,72.61,0.6,76129.2
sda,166,18304,25156,18304,25156,23063,1.26,31696.6,655.7,54.64,0.6,54759.6
sda,23,256,53876,256,53876,322.6,1.26,67883.8,705.2,58.77,0.6,68206.3
sda,7,0,60480,0,60480,0,1.26,76204.8,881.2,73.43,0.6,76204.8
sda,7,0,65856,0,65856,0,1.26,82978.6,687.8,57.32,0.6,82978.6
sda,10,256,57380,256,57380,322.6,1.26,72298.8,600.0,50,0.6,72621.4
sda,75,5632,48228,5632,48228,7096.3,1.26,60767.3,686.6,57.22,0.6,67863.6
sda,8,0,51508,0,51508,0,1.26,64900.1,872.8,72.73,0.6,64900.1
sda,8,0,75264,0,75264,0,1.26,94832.6,854.2,71.18,0.6,94832.6
sda,7,0,64512,0,64512,0,1.26,81285.1,720.6,60.05,0.6,81285.1
sda,50,3776,22808,3776,22808,4757.8,1.26,28738.1,527.3,43.94,0.6,33495.8
sda,84,3740,27380,3740,27380,4712.4,1.26,34498.8,401.0,33.42,0.6,39211.2
sda,15,256,59360,256,59360,322.6,1.26,74793.6,480.6,40.05,0.6,75116.2
sda,7,0,66208,0,66208,0,1.26,83422.1,577.4,48.12,0.6,83422.1
sda,7,0,66880,0,66880,0,1.26,84268.8,751.1,62.59,0.6,84268.8
sda,17,540,42488,540,42488,680.4,1.26,53534.9,581.8,48.48,0.6,54215.3
sda,62,2844,61440,2844,61440,3583.4,1.26,77414.4,319.0,26.58,0.6,80997.8
sda,9,0,65176,0,65176,0,1.26,82121.8,447.4,37.28,0.6,82121.8
sda,8,0,63220,0,63220,0,1.26,79657.2,580.7,48.39,0.6,79657.2
sda,7,256,43780,256,43780,322.6,1.26,55162.8,589.3,49.11,0.6,55485.4
sda,80,6640,29252,6640,29252,8366.4,1.26,36857.5,515.2,42.93,0.6,45223.9
sda,49,1064,38880,1064,38880,1340.6,1.26,48988.8,301.6,25.13,0.6,50329.4
sda,10,0,60800,0,60800,0,1.26,76608,292.4,24.37,0.6,76608
sda,7,68,55104,68,55104,85.7,1.26,69431,294.0,24.5,0.6,69516.7
sda,7,0,65184,0,65184,0,1.26,82131.8,288.7,24.06,0.6,82131.8
sda,23,1316,42600,1316,42600,1658.2,1.26,53676,343.3,28.61,0.6,55334.2
sda,140,7280,2232,7280,2232,9172.8,1.26,2812.3,316.8,26.4,0.6,11985.1
sda,39,200,51540,200,51540,252,1.26,64940.4,452.6,37.72,0.6,65192.4
sda,8,0,58968,0,58968,0,1.26,74299.7,581.9,48.49,0.6,74299.7
sda,8,128,55780,128,55780,161.3,1.26,70282.8,296.3,24.69,0.6,70444.1
sda,8,0,73920,0,73920,0,1.26,93139.2,293.2,24.43,0.6,93139.2
sda,54,3520,26704,3520,26704,4435.2,1.26,33647,307.6,25.63,0.6,38082.2
sda,21,0,62784,0,62784,0,1.26,79107.8,290.2,24.18,0.6,79107.8
sda,7,0,60096,0,60096,0,1.26,75721,290.9,24.24,0.6,75721
sda,7,0,64128,0,64128,0,1.26,80801.3,291.6,24.3,0.6,80801.3
sda,9,256,62648,256,62648,322.6,1.26,78936.5,291.6,24.3,0.6,79259
sda,105,6748,6624,6748,6624,8502.5,1.26,8346.2,400.0,33.33,0.6,16848.7
sda,77,4740,33504,4740,33504,5972.4,1.26,42215,195.5,16.29,0.6,48187.4
sda,15,80,59412,80,59412,100.8,1.26,74859.1,0.0,0,0.6,74959.9
sda,7,0,64864,0,64864,0,1.26,81728.6,0.0,0,0.6,81728.6
sda,7,0,66880,0,66880,0,1.26,84268.8,179.3,14.94,0.6,84268.8
sda,27,780,37708,780,37708,982.8,1.26,47512.1,226.6,18.88,0.6,48494.9
sda,56,2640,38480,2640,38480,3326.4,1.26,48484.8,59.5,4.96,0.6,51811.2
sda,14,124,53856,124,53856,156.2,1.26,67858.6,93.2,7.77,0.6,68014.8
sda,7,0,59696,0,59696,0,1.26,75217,0.0,0,0.6,75217
sda,10,132,54296,132,54296,166.3,1.26,68413,0.0,0,0.6,68579.3
sda,12,16,56824,16,56824,20.2,1.26,71598.2,0.0,0,0.6,71618.4
sda,104,4472,912,4472,912,5634.7,1.26,1149.1,150.0,12.5,0.6,6783.8
sda,90,1852,34472,1852,34472,2333.5,1.26,43434.7,209.5,17.46,0.6,45768.2
sda,24,380,59032,380,59032,478.8,1.26,74380.3,257.2,21.43,0.6,74859.1
sda,7,0,65184,0,65184,0,1.26,82131.8,282.4,23.53,0.6,82131.8
sda,6,0,56448,0,56448,0,1.26,71124.5,83.8,6.98,0.6,71124.5
sda,24,364,48628,364,48628,458.6,1.26,61271.3,0.0,0,0.6,61729.9
sda,115,5816,1880,5816,1880,7328.2,1.26,2368.8,205.1,17.09,0.6,9697
sda,129.7,3065.35,27699.01,3096,27976,3862.3,1.26,34900.8,156.4,13.03,0.6,38763.1
sda,11,256,50400,256,50400,322.6,1.26,63504,299.3,24.94,0.6,63826.6
sda,10,92,64760,92,64760,115.9,1.26,81597.6,340.7,28.39,0.6,81713.5
sda,7,0,51560,0,51560,0,1.26,64965.6,569.6,47.47,0.6,64965.6
sda,12,256,64028,256,64028,322.6,1.26,80675.3,603.0,50.25,0.6,80997.8
sda,80,3548,39648,3548,39648,4470.5,1.26,49956.5,385.8,32.15,0.6,54427
sda,22,80,51836,80,51836,100.8,1.26,65313.4,556.6,46.38,0.6,65414.2
sda,7,0,65184,0,65184,0,1.26,82131.8,580.3,48.36,0.6,82131.8
sda,6,0,56448,0,56448,0,1.26,71124.5,595.4,49.62,0.6,71124.5
sda,17,444,53956,444,53956,559.4,1.26,67984.6,504.0,42,0.6,68544
sda,106,4252,1448,4252,1448,5357.5,1.26,1824.5,145.1,12.09,0.6,7182
sda,121,4072,9448,4072,9448,5130.7,1.26,11904.5,227.9,18.99,0.6,17035.2
sda,26,256,42388,256,42388,322.6,1.26,53408.9,75.4,6.28,0.6,53731.4
sda,13,140,49152,140,49152,176.4,1.26,61931.5,42.7,3.56,0.6,62107.9
sda,8,256,66208,256,66208,322.6,1.26,83422.1,0.0,0,0.6,83744.6
sda,6,0,57344,0,57344,0,1.26,72253.4,0.0,0,0.6,72253.4
sda,61,2668,47308,2668,47308,3361.7,1.26,59608.1,139.4,11.62,0.6,62969.8
sda,21,0,56064,0,56064,0,1.26,70640.6,673.7,56.14,0.6,70640.6
sda,8,0,54528,0,54528,0,1.26,68705.3,282.4,23.53,0.6,68705.3
sda,9,272,56736,272,56736,342.7,1.26,71487.4,224.8,18.73,0.6,71830.1
sda,7,0,55236,0,55236,0,1.26,69597.4,0.0,0,0.6,69597.4
sda,42,1304,31704,1304,31704,1643,1.26,39947,184.0,15.33,0.6,41590.1
sda,150,5096,8724,5096,8724,6421,1.26,10992.2,259.9,21.66,0.6,17413.2
sda,19,0,47680,0,47680,0,1.26,60076.8,290.9,24.24,0.6,60076.8
sda,13,284,62592,284,62592,357.8,1.26,78865.9,302.3,25.19,0.6,79223.8
sda,6,0,55776,0,55776,0,1.26,70277.8,296.3,24.69,0.6,70277.8
sda,7,0,66528,0,66528,0,1.26,83825.3,292.6,24.38,0.6,83825.3
sda,61,3476,21716,3476,21716,4379.8,1.26,27362.2,369.5,30.79,0.6,31741.9
sda,77,3888,2516,3888,2516,4898.9,1.26,3170.2,222.0,18.5,0.6,8069
sda,53,528,41076,528,41076,665.3,1.26,51755.8,73.1,6.09,0.6,52421
sda,12,260,49152,260,49152,327.6,1.26,61931.5,0.0,0,0.6,62259.1
sda,8,0,74592,0,74592,0,1.26,93985.9,39.1,3.26,0.6,93985.9
sda,6,0,57120,0,57120,0,1.26,71971.2,0.0,0,0.6,71971.2
sda,26,1056,40456,1056,40456,1330.6,1.26,50974.6,109.7,9.14,0.6,52305.1
sda,50,1040,41488,1040,41488,1310.4,1.26,52274.9,375.0,31.25,0.6,53585.3
sda,11,0,58688,0,58688,0,1.26,73946.9,487.2,40.6,0.6,73946.9
sda,7,4,56544,4,56544,5,1.26,71245.4,381.8,31.82,0.6,71250.5
sda,8,256,56856,256,56856,322.6,1.26,71638.6,584.9,48.74,0.6,71961.1
sda,15,320,49144,320,49144,403.2,1.26,61921.4,406.0,33.83,0.6,62324.6
sda,123,9612,304,9612,304,12111.1,1.26,383,410.9,34.24,0.6,12494.2
sda,77,4736,58044,4736,58044,5967.4,1.26,73135.4,618.1,51.51,0.6,79102.8
sda,11,0,64064,0,64064,0,1.26,80720.6,578.8,48.23,0.6,80720.6
sda,7,0,65536,0,65536,0,1.26,82575.4,578.9,48.24,0.6,82575.4
sda,8,264,56672,264,56672,332.6,1.26,71406.7,697.0,58.08,0.6,71739.4
sda,111,6016,34376,6016,34376,7580.2,1.26,43313.8,671.4,55.95,0.6,50893.9
sda,23,128,60736,128,60736,161.3,1.26,76527.4,769.9,64.16,0.6,76688.6
sda,9,128,53760,128,53760,161.3,1.26,67737.6,843.4,70.28,0.6,67898.9
sda,7,0,65856,0,65856,0,1.26,82978.6,876.6,73.05,0.6,82978.6
sda,7,128,56448,128,56448,161.3,1.26,71124.5,790.9,65.91,0.6,71285.8
sda,125,9200,25452,9200,25452,11592,1.26,32069.5,597.0,49.75,0.6,43661.5
sda,20,128,38016,128,38016,161.3,1.26,47900.2,695.2,57.93,0.6,48061.4
sda,11,0,59808,0,59808,0,1.26,75358.1,583.6,48.63,0.6,75358.1
sda,7,0,65856,0,65856,0,1.26,82978.6,578.9,48.24,0.6,82978.6
sda,7,0,65856,0,65856,0,1.26,82978.6,581.9,48.49,0.6,82978.6
sda,55,5716,16388,5716,16388,7202.2,1.26,20648.9,577.2,48.1,0.6,27851
sda,97,6760,20624,6760,20624,8517.6,1.26,25986.2,377.9,31.49,0.6,34503.8
sda,24,128,56768,128,56768,161.3,1.26,71527.7,366.7,30.56,0.6,71689
sda,10,256,49728,256,49728,322.6,1.26,62657.3,561.8,46.82,0.6,62979.8
sda,7,0,66528,0,66528,0,1.26,83825.3,575.9,47.99,0.6,83825.3
sda,7,128,56448,128,56448,161.3,1.26,71124.5,587.8,48.98,0.6,71285.8
sda,43,2432,40904,2432,40904,3064.3,1.26,51539,431.4,35.95,0.6,54603.4
sda,20,128,57248,128,57248,161.3,1.26,72132.5,582.0,48.5,0.6,72293.8
sda,8,128,49056,128,49056,161.3,1.26,61810.6,551.5,45.96,0.6,61971.8
sda,8,128,65856,128,65856,161.3,1.26,82978.6,290.3,24.19,0.6,83139.8
sda,7,128,56448,128,56448,161.3,1.26,71124.5,296.2,24.68,0.6,71285.8
sda,75,7616,9128,7616,9128,9596.2,1.26,11501.3,409.2,34.1,0.6,21097.4
sda,63,3924,33504,3924,33504,4944.2,1.26,42215,334.7,27.89,0.6,47159.3
sda,17,128,58016,128,58016,161.3,1.26,73100.2,289.6,24.13,0.6,73261.4
sda,8,0,70240,0,70240,0,1.26,88502.4,294.0,24.5,0.6,88502.4
sda,7,128,56672,128,56672,161.3,1.26,71406.7,300.0,25,0.6,71568
sda,14,1004,43812,1004,43812,1265,1.26,55203.1,435.0,36.25,0.6,56468.2
sda,44,1212,65536,1212,65536,1527.1,1.26,82575.4,798.0,66.5,0.6,84102.5
sda,11,304,52004,304,52004,383,1.26,65525,829.2,69.1,0.6,65908.1
sda,9,0,60048,0,60048,0,1.26,75660.5,877.2,73.1,0.6,75660.5
sda,9,0,71692,0,71692,0,1.26,90331.9,867.0,72.25,0.6,90331.9
sda,141,16732,13324,16732,13324,21082.3,1.26,16788.2,609.1,50.76,0.6,37870.6
sda,50,640,41484,640,41484,806.4,1.26,52269.8,604.4,50.37,0.6,53076.2
sda,15,0,67872,0,67872,0,1.26,85518.7,840.4,70.03,0.6,85518.7
sda,7,0,66528,0,66528,0,1.26,83825.3,815.0,67.92,0.6,83825.3
sda,7,256,57792,256,57792,322.6,1.26,72817.9,863.6,71.97,0.6,73140.5
sda,118,13440,29164,13440,29164,16934.4,1.26,36746.6,699.2,58.27,0.6,53681
sda,167,14976,34964,14976,34964,18869.8,1.26,44054.6,644.0,53.67,0.6,62924.4
sda,20,0,47968,0,47968,0,1.26,60439.7,831.0,69.25,0.6,60439.7
sda,10,0,72576,0,72576,0,1.26,91445.8,765.6,63.8,0.6,91445.8
sda,6,0,57120,0,57120,0,1.26,71971.2,865.0,72.08,0.6,71971.2
sda,9,256,57920,256,57920,322.6,1.26,72979.2,808.1,67.34,0.6,73301.8
sda,95,8320,53860,8320,53860,10483.2,1.26,67863.6,580.2,48.35,0.6,78346.8
sda,12,0,64864,0,64864,0,1.26,81728.6,574.3,47.86,0.6,81728.6
sda,7,128,51156,128,51156,161.3,1.26,64456.6,741.7,61.81,0.6,64617.8
sda,10,0,65392,0,65392,0,1.26,82393.9,866.2,72.18,0.6,82393.9
sda,106,11520,27076,11520,27076,14515.2,1.26,34115.8,758.4,63.2,0.6,48631
sda,141,13440,34904,13440,34904,16934.4,1.26,43979,600.0,50,0.6,60913.4
sda,15,256,56000,256,56000,322.6,1.26,70560,824.3,68.69,0.6,70882.6
sda,7,0,61376,0,61376,0,1.26,77333.8,836.4,69.7,0.6,77333.8
sda,7,0,66208,0,66208,0,1.26,83422.1,878.2,73.18,0.6,83422.1
sda,42,4608,43984,4608,43984,5806.1,1.26,55419.8,769.9,64.16,0.6,61225.9
sda,55,2176,60304,2176,60304,2741.8,1.26,75983,868.1,72.34,0.6,78724.8
sda,10,0,55104,0,55104,0,1.26,69431,773.8,64.48,0.6,69431
sda,7,0,65856,0,65856,0,1.26,82978.6,756.5,63.04,0.6,82978.6
sda,6,256,47040,256,47040,322.6,1.26,59270.4,875.8,72.98,0.6,59593
sda,133,16384,33996,16384,33996,20643.8,1.26,42835,717.0,59.75,0.6,63478.8
sda,54,3072,57344,3072,57344,3870.7,1.26,72253.4,798.0,66.5,0.6,76124.2
sda,8,0,57216,0,57216,0,1.26,72092.2,874.9,72.91,0.6,72092.2
sda,9,128,66028,128,66028,161.3,1.26,83195.3,866.5,72.21,0.6,83356.6
sda,6,0,55488,0,55488,0,1.26,69914.9,874.3,72.86,0.6,69914.9
sda,117,13440,26716,13440,26716,16934.4,1.26,33662.2,781.1,65.09,0.6,50596.6
sda,156,16896,34840,16896,34840,21289,1.26,43898.4,715.1,59.59,0.6,65187.4
sda,22,0,51456,0,51456,0,1.26,64834.6,858.0,71.5,0.6,64834.6
sda,10,0,73920,0,73920,0,1.26,93139.2,869.6,72.47,0.6,93139.2
sda,6,0,56448,0,56448,0,1.26,71124.5,865.3,72.11,0.6,71124.5
sda,10,256,62016,256,62016,322.6,1.26,78140.2,760.1,63.34,0.6,78462.7
sda,87,8320,36804,8320,36804,10483.2,1.26,46373,730.9,60.91,0.6,56856.2
sda,16,0,72384,0,72384,0,1.26,91203.8,834.2,69.52,0.6,91203.8
sda,8,128,52376,128,52376,161.3,1.26,65993.8,857.5,71.46,0.6,66155
sda,10,0,73280,0,73280,0,1.26,92332.8,830.0,69.17,0.6,92332.8
sda,124,12032,28028,12032,28028,15160.3,1.26,35315.3,734.5,61.21,0.6,50475.6
sda,109,10240,18552,10240,18552,12902.4,1.26,23375.5,636.6,53.05,0.6,36277.9
sda,29,0,53340,0,53340,0,1.26,67208.4,587.6,48.97,0.6,67208.4
