6.19,0.04,1.21,9.03,0.00,83.52,
6.35,0.00,2.54,3.55,0.00,87.56,
3.26,0.00,1.00,24.06,0.00,71.68,
3.05,0.00,1.53,19.08,0.00,76.34,
1.26,0.00,0.50,0.50,0.00,97.73,
5.25,0.00,2.00,4.50,0.00,88.25,
1.26,0.00,0.25,0.00,0.00,98.49,
1.75,0.00,0.50,0.00,0.00,97.76,
1.76,0.00,0.25,0.75,0.00,97.24,
2.24,0.00,0.00,0.00,0.00,97.76,
1.26,0.00,0.50,0.00,0.00,98.24,
2.01,0.00,0.50,0.00,0.00,97.49,
0.75,0.00,0.50,0.25,0.00,98.50,
2.00,0.00,0.25,0.75,0.00,97.00,
1.00,0.00,1.00,0.00,0.00,98.00,
0.51,0.00,0.00,0.00,0.00,99.49,
1.00,0.00,0.75,0.00,0.00,98.25,
1.26,0.00,0.00,0.00,0.00,98.74,
1.25,0.00,1.00,1.00,0.00,96.75,
1.26,0.00,0.00,0.00,0.00,98.74,
