0.96,0.03,0.72,4.11,0.00,94.17,
3.51,0.00,1.00,0.75,0.00,94.74,
4.03,0.00,0.50,14.36,0.00,81.11,
23.43,0.00,2.27,0.50,0.00,73.80,
25.19,0.00,2.29,0.76,0.00,71.76,
22.36,0.00,3.77,1.26,0.00,72.61,
2.00,0.00,2.50,25.25,0.00,70.25,
2.53,0.00,1.26,23.74,0.00,72.47,
29.80,0.00,4.55,2.53,0.00,63.13,
17.47,0.00,2.28,18.73,0.00,61.52,
14.14,0.00,1.52,10.35,0.00,73.99,
8.06,0.00,1.76,21.41,0.00,68.77,
10.80,0.00,2.01,13.82,0.00,73.37,
3.28,0.00,1.77,42.42,0.00,52.53,
0.76,0.00,1.01,27.53,0.00,70.71,
0.51,0.00,0.51,24.24,0.00,74.75,
0.25,0.00,0.50,42.11,0.00,57.14,
10.86,0.00,0.76,11.62,0.00,76.77,
22.50,0.00,2.75,0.25,0.00,74.50,
23.56,0.00,3.76,0.50,0.00,72.18,
13.78,0.00,3.01,12.03,0.00,71.18,
1.75,0.00,1.25,27.25,0.00,69.75,
1.26,0.00,2.01,21.61,0.00,75.13,
2.01,0.00,1.51,21.86,0.00,74.62,
1.50,0.00,1.75,21.80,0.00,74.94,
1.76,0.00,1.51,21.41,0.00,75.31,
2.01,0.00,1.51,21.61,0.00,74.87,
1.76,0.00,1.51,22.92,0.00,73.80,
1.26,0.00,2.77,21.91,0.00,74.06,
1.52,0.00,1.77,23.23,0.00,73.48,
1.76,0.00,1.51,21.91,0.00,74.81,
1.51,0.00,1.26,22.36,0.00,74.87,
1.52,0.00,1.52,21.97,0.00,75.00,
1.27,0.00,1.78,21.83,0.00,75.13,
2.27,0.00,1.51,21.41,0.00,74.81,
1.76,0.00,2.02,23.43,0.00,72.80,
1.26,0.00,1.52,24.24,0.00,72.98,
0.50,0.00,0.00,34.67,0.00,64.82,
1.25,0.00,2.00,22.69,0.00,74.06,
2.02,0.00,1.52,21.46,0.00,75.00,
1.01,0.00,1.01,26.95,0.00,71.03,
1.26,0.00,2.27,21.72,0.00,74.75,
2.26,0.00,1.50,21.55,0.00,74.69,
1.01,0.00,1.77,38.23,0.00,58.99,
0.00,0.00,0.75,24.62,0.00,74.62,
1.76,0.00,2.51,28.64,0.00,67.09,
1.51,0.00,2.02,22.17,0.00,74.31,
