6.17,0.04,1.21,9.02,0.00,83.55,
4.53,0.00,1.76,2.52,0.00,91.18,
2.53,0.00,1.01,16.71,0.00,79.75,
3.52,0.00,2.01,20.60,0.00,73.87,
2.50,0.00,1.00,23.25,0.00,73.25,
3.02,0.00,2.27,21.66,0.00,73.05,
1.98,0.00,0.50,28.22,0.00,69.31,
1.50,0.00,0.50,1.00,0.00,96.99,
1.26,0.00,0.50,0.00,0.00,98.24,
0.75,0.00,0.25,0.00,0.00,99.00,
3.25,0.00,2.25,0.50,0.00,94.00,
3.28,0.00,2.53,4.04,0.00,90.15,
0.25,0.00,0.25,0.76,0.00,98.73,
3.75,0.00,1.50,12.25,0.00,82.50,
4.55,0.00,0.76,29.55,0.00,65.15,
7.21,0.00,2.24,4.73,0.00,85.82,
3.24,0.00,3.24,3.99,0.00,89.53,
1.25,0.00,1.00,1.00,0.00,96.74,
1.25,0.00,0.50,3.76,0.00,94.49,
1.25,0.00,0.25,0.50,0.00,97.99,
