['Device', 'tps', 'kB_read/s', 'kB_wrtn/s', 'kb_read', 'kB_wrtn'],P.Read,Power const.,P.Write,P.Idle,%idle,Idle const,Total Power
sda,150,19072,140,19072,140,24030.7,1.26,176.4,14886.0,49.62,0.6,39093.1
sda,259,31408,6272,31408,6272,39574.1,1.26,7902.7,19200.0,64,0.6,66676.8
sda,535,66048,4800,66048,4800,83220.5,1.26,6048.0,22179.0,73.93,0.6,111447.5
sda,451,57216,772,57216,772,72092.2,1.26,972.7,21462.0,71.54,0.6,94526.9
sda,515,65920,0,65920,0,83059.2,1.26,0.0,22482.0,74.94,0.6,105541.2
sda,502,63984,0,63984,0,80619.8,1.26,0.0,22122.0,73.74,0.6,102741.8
sda,459,58200,0,58200,0,73332.0,1.26,0.0,20880.0,69.6,0.6,94212.0
sda,518,66048,328,66048,328,83220.5,1.26,413.3,22347.0,74.49,0.6,105980.8
sda,470,60160,12,60160,12,75801.6,1.26,15.1,21990.0,73.3,0.6,97806.7
sda,509,63932,32,63932,32,80554.3,1.26,40.3,22482.0,74.94,0.6,103076.6
sda,460,52956,44,52956,44,66724.6,1.26,55.4,21537.0,71.79,0.6,88317.0
sda,463,48176,48,48176,48,60701.8,1.26,60.5,20733.0,69.11,0.6,81495.2
sda,418,51692,80,51692,80,65131.9,1.26,100.8,22161.0,73.87,0.6,87393.7
sda,442,55820,476,55820,476,70333.2,1.26,599.8,22539.0,75.13,0.6,93472.0
sda,440,50536,10136,50536,10136,63675.4,1.26,12771.4,22368.0,74.56,0.6,98814.7
sda,259,18612,932,18612,932,23451.1,1.26,1174.3,18330.0,61.1,0.6,42955.4
sda,222,14536,22776,14536,22776,18315.4,1.26,28697.8,16884.0,56.28,0.6,63897.1
sda,127,9244,4160,9244,4160,11647.4,1.26,5241.6,14397.0,47.99,0.6,31286.0
sda,134,7428,35752,7428,35752,9359.3,1.26,45047.5,14811.0,49.37,0.6,69217.8
sda,221,15496,0,15496,0,19525.0,1.26,0.0,17865.0,59.55,0.6,37390.0
sda,215,16776,0,16776,0,21137.8,1.26,0.0,20049.0,66.83,0.6,41186.8
sda,250,11476,1312,11476,1312,14459.8,1.26,1653.1,17637.0,58.79,0.6,33749.9
sda,131,8556,116,8556,116,10780.6,1.26,146.2,10956.0,36.52,0.6,21882.7
sda,136,9664,11428,9664,11428,12176.6,1.26,14399.3,19350.0,64.5,0.6,45925.9
sda,170,15032,0,15032,0,18940.3,1.26,0.0,16014.0,53.38,0.6,34954.3
sda,250,24320,38104,24320,38104,30643.2,1.26,48011.0,22347.0,74.49,0.6,101001.2
sda,365,41984,20516,41984,20516,52899.8,1.26,25850.2,22386.0,74.62,0.6,101136.0
sda,195,20096,22668,20096,22668,25321.0,1.26,28561.7,22386.0,74.62,0.6,76268.6
sda,211,20352,33056,20352,33056,25643.5,1.26,41650.6,22293.0,74.31,0.6,89587.1
sda,429,53184,5552,53184,5552,67011.8,1.26,6995.5,21633.0,72.11,0.6,95640.4
sda,359,41368,16804,41368,16804,52123.7,1.26,21173.0,22257.0,74.19,0.6,95553.7
sda,362,41472,17872,41472,17872,52254.7,1.26,22518.7,22218.0,74.06,0.6,96991.4
sda,335,38612,11896,38612,11896,48651.1,1.26,14989.0,20175.0,67.25,0.6,83815.1
sda,149,8788,980,8788,980,11072.9,1.26,1234.8,18165.0,60.55,0.6,30472.7
sda,256,20300,16692,20300,16692,25578.0,1.26,21031.9,17955.0,59.85,0.6,64564.9
sda,201.98,11639.6,1057.43,11756,1068,14665.9,1.26,1332.4,18843.0,62.81,0.6,34841.3
sda,223,15060,8,15060,8,18975.6,1.26,10.1,11034.0,36.78,0.6,30019.7
sda,261,14388,24552,14388,24552,18128.9,1.26,30935.5,5262.0,17.54,0.6,54326.4
sda,319,17800,4,17800,4,22428.0,1.26,5.0,8970.0,29.9,0.6,31403.0
sda,263,19820,4580,19820,4580,24973.2,1.26,5770.8,10026.0,33.42,0.6,40770.0
sda,250,13348,11800,13348,11800,16818.5,1.26,14868.0,8550.0,28.5,0.6,40236.5
sda,241,7636,21216,7636,21216,9621.4,1.26,26732.2,6858.0,22.86,0.6,43211.5
sda,60,544,35616,544,35616,685.4,1.26,44876.2,7443.0,24.81,0.6,53004.6
sda,90,860,44392,860,44392,1083.6,1.26,55933.9,1587.0,5.29,0.6,58604.5
sda,217,9252,4,9252,4,11657.5,1.26,5.0,9099.0,30.33,0.6,20761.6
