1.51,0.01,0.28,1.45,0.00,96.76,
4.47,0.00,1.49,0.25,0.00,93.80,
13.28,0.00,1.75,2.26,0.00,82.71,
22.25,0.00,2.25,1.00,0.00,74.50,
23.62,0.00,1.01,0.75,0.00,74.62,
24.44,0.00,1.50,0.25,0.00,73.82,
22.98,0.00,1.52,0.76,0.00,74.75,
0.75,0.00,0.25,24.12,0.00,74.87,
16.50,0.00,1.50,7.75,0.00,74.25,
14.79,0.00,1.75,8.77,0.00,74.69,
14.50,0.00,1.50,9.75,0.00,74.25,
5.28,0.00,0.25,36.43,0.00,58.04,
9.02,0.00,1.50,30.58,0.00,58.90,
0.50,0.00,0.25,34.42,0.00,64.82,
0.50,0.00,0.75,29.93,0.00,68.83,
0.50,0.00,0.50,24.12,0.00,74.87,
0.00,0.00,0.00,50.00,0.00,50.00,
5.54,0.00,0.50,36.02,0.00,57.93,
24.19,0.00,1.75,0.00,0.00,74.06,
21.11,0.00,1.76,2.26,0.00,74.87,
