1.50,0.01,0.27,1.46,0.00,96.76,
2.52,0.00,1.76,0.25,0.00,95.47,
15.21,0.00,2.99,5.74,0.00,76.06,
18.84,0.00,1.76,4.77,0.00,74.62,
8.04,0.00,0.75,1.76,0.00,89.45,
1.25,0.00,0.50,0.00,0.00,98.25,
0.25,0.00,0.25,0.00,0.00,99.50,
0.25,0.00,0.00,0.00,0.00,99.75,
0.00,0.00,0.00,0.75,0.00,99.25,
0.25,0.00,0.25,0.00,0.00,99.50,
0.00,0.00,0.00,0.00,0.00,100.00,
0.25,0.00,0.25,0.00,0.00,99.50,
0.00,0.00,0.25,0.00,0.00,99.75,
0.00,0.00,0.50,0.75,0.00,98.75,
0.00,0.00,0.25,0.00,0.00,99.75,
0.25,0.00,0.00,0.00,0.00,99.75,
0.00,0.00,0.00,0.00,0.00,100.00,
0.00,0.00,0.25,0.00,0.00,99.75,
0.25,0.00,0.00,1.00,0.00,98.75,
0.00,0.00,0.00,0.00,0.00,100.00,
