2.48,0.09,0.91,4.56,0.00,91.96,
4.24,0.00,2.00,0.25,0.00,93.52,
20.10,0.00,1.76,0.50,0.00,77.64,
24.69,0.00,1.51,0.00,0.00,73.80,
24.06,0.00,1.25,0.00,0.00,74.69,
23.44,0.00,2.24,1.00,0.00,73.32,
20.40,0.00,1.51,2.52,0.00,75.57,
11.00,0.00,1.00,13.50,0.00,74.50,
12.50,0.00,1.00,11.50,0.00,75.00,
0.50,0.00,0.50,32.50,0.00,66.50,
0.25,0.00,0.50,47.99,0.00,51.26,
0.81,0.00,0.35,40.74,0.00,58.10,
9.05,0.00,0.75,15.33,0.00,74.87,
23.06,0.00,2.01,0.25,0.00,74.69,
18.16,0.00,1.49,11.44,0.00,68.91,
23.62,0.00,2.01,0.00,0.00,74.37,
24.00,0.00,1.75,0.00,0.00,74.25,
14.36,0.00,0.50,10.33,0.00,74.81,
10.55,0.00,1.51,13.07,0.00,74.87,
11.03,0.00,0.75,13.53,0.00,74.69,
10.50,0.00,1.25,13.50,0.00,74.75,
10.80,0.00,0.75,20.10,0.00,68.34,
0.50,0.00,0.75,25.81,0.00,72.93,
0.50,0.00,0.75,34.67,0.00,64.07,
0.00,0.00,0.75,46.62,0.00,52.63,
0.25,0.00,0.00,59.30,0.00,40.45,
5.28,0.00,0.75,41.96,0.00,52.01,
23.37,0.00,2.01,0.00,0.00,74.62,
22.86,0.00,2.51,0.00,0.00,74.62,
23.75,0.00,2.00,0.00,0.00,74.25,
23.93,0.00,1.26,0.00,0.00,74.81,
13.03,0.00,1.00,23.81,0.00,62.16,
11.34,0.00,0.76,15.37,0.00,72.54,
11.72,0.00,1.25,11.97,0.00,75.06,
11.81,0.00,1.51,11.56,0.00,75.13,
9.05,0.00,0.75,23.87,0.00,66.33,
0.75,0.00,0.75,26.82,0.00,71.68,
0.25,0.00,0.50,67.59,0.00,31.66,
0.25,0.00,1.00,38.85,0.00,59.90,
0.75,0.00,0.00,24.31,0.00,74.94,
7.27,0.00,0.75,17.29,0.00,74.69,
23.87,0.00,1.76,0.00,0.00,74.37,
22.17,0.00,1.51,3.27,0.00,73.05,
23.81,0.00,1.75,0.00,0.00,74.44,
23.62,0.00,1.76,0.00,0.00,74.62,
12.85,0.00,1.51,9.57,0.00,76.07,
11.53,0.00,1.00,12.53,0.00,74.94,
9.75,0.00,1.00,17.50,0.00,71.75,
15.54,0.00,1.25,8.77,0.00,74.44,
0.50,0.00,0.75,30.58,0.00,68.17,
0.25,0.00,1.01,36.27,0.00,62.47,
0.50,0.00,0.50,25.19,0.00,73.80,
0.25,0.00,0.00,49.75,0.00,50.00,
0.25,0.00,0.50,63.32,0.00,35.93,
20.65,0.00,1.01,3.78,0.00,74.56,
23.87,0.00,1.76,0.00,0.00,74.37,
23.56,0.00,1.75,0.00,0.00,74.69,
22.11,0.00,1.51,3.77,0.00,72.61,
21.95,0.00,2.49,1.75,0.00,73.82,
10.25,0.00,1.25,13.00,0.00,75.50,
9.75,0.00,1.25,14.50,0.00,74.50,
9.55,0.00,0.75,13.32,0.00,76.38,
10.33,0.00,1.01,16.62,0.00,72.04,
10.28,0.00,1.25,15.79,0.00,72.68,
7.52,0.00,1.25,23.56,0.00,67.67,
0.75,0.00,0.75,40.60,0.00,57.89,
