1.95,0.01,0.30,1.88,0.00,95.86,
3.75,0.00,1.50,1.00,0.00,93.75,
15.91,0.00,1.52,3.28,0.00,79.29,
4.52,0.00,0.75,0.75,0.00,93.97,
1.25,0.00,0.25,2.99,0.00,95.51,
4.50,0.00,1.50,0.00,0.00,94.00,
0.00,0.00,0.00,0.25,0.00,99.75,
0.25,0.00,0.75,0.00,0.00,99.00,
0.00,0.00,0.25,0.00,0.00,99.75,
0.50,0.00,0.00,0.00,0.00,99.50,
0.00,0.00,0.25,1.00,0.00,98.75,
0.00,0.00,0.25,0.00,0.00,99.75,
0.25,0.00,0.00,0.00,0.00,99.75,
0.00,0.00,0.50,0.00,0.00,99.50,
0.00,0.00,0.25,0.00,0.00,99.75,
0.25,0.00,0.00,0.75,0.00,99.00,
0.00,0.00,0.25,0.00,0.00,99.75,
0.00,0.00,0.00,0.00,0.00,100.00,
0.00,0.00,0.25,0.25,0.00,99.50,
0.25,0.00,0.00,0.00,0.00,99.75,
