2.40,0.15,1.09,2.77,0.00,93.59,
2.51,0.00,1.26,0.25,0.00,95.98,
21.75,0.00,2.00,1.00,0.00,75.25,
23.69,0.00,1.75,0.25,0.00,74.31,
23.25,0.00,2.00,0.00,0.00,74.75,
23.56,0.00,1.75,0.00,0.00,74.69,
24.06,0.00,1.50,0.00,0.00,74.44,
20.50,0.00,2.25,6.00,0.00,71.25,
13.32,0.00,1.51,29.65,0.00,55.53,
0.25,0.00,0.25,46.23,0.00,53.27,
1.01,0.00,0.50,49.25,0.00,49.25,
0.25,0.00,0.25,49.75,0.00,49.75,
18.55,0.00,1.25,19.80,0.00,60.40,
24.31,0.00,0.75,0.00,0.00,74.94,
24.44,0.00,1.00,2.00,0.00,72.57,
24.06,0.00,1.25,0.00,0.00,74.69,
24.25,0.00,1.25,0.00,0.00,74.50,
13.03,0.00,1.00,11.28,0.00,74.69,
11.00,0.00,0.75,12.25,0.00,76.00,
9.75,0.00,1.25,23.25,0.00,65.75,
13.60,0.00,0.76,18.64,0.00,67.00,
5.53,0.00,0.25,19.35,0.00,74.87,
12.75,0.00,1.25,19.00,0.00,67.00,
0.25,0.00,0.00,24.81,0.00,74.94,
0.50,0.00,0.75,28.89,0.00,69.85,
0.50,0.00,0.25,38.10,0.00,61.15,
0.50,0.00,0.00,24.18,0.00,75.31,
15.29,0.00,1.50,9.02,0.00,74.19,
21.16,0.00,2.02,2.02,0.00,74.81,
20.60,0.00,1.01,6.78,0.00,71.61,
22.42,0.00,1.76,1.01,0.00,74.81,
23.68,0.00,1.26,0.25,0.00,74.81,
6.77,0.00,1.00,17.79,0.00,74.44,
10.78,0.00,0.50,14.04,0.00,74.69,
13.03,0.00,1.50,11.03,0.00,74.44,
12.31,0.00,1.01,15.83,0.00,70.85,
0.25,0.00,0.75,39.20,0.00,59.80,
0.00,0.00,0.50,40.10,0.00,59.40,
1.24,0.00,1.00,31.59,0.00,66.17,
0.76,0.00,0.25,24.43,0.00,74.56,
10.53,0.00,1.00,26.82,0.00,61.65,
23.87,0.00,1.26,0.25,0.00,74.62,
23.37,0.00,1.76,0.25,0.00,74.62,
22.61,0.00,2.51,0.50,0.00,74.37,
23.31,0.00,1.50,0.75,0.00,74.44,
6.02,0.00,1.00,18.55,0.00,74.44,
9.80,0.00,1.01,14.57,0.00,74.62,
11.81,0.00,0.75,12.81,0.00,74.62,
12.78,0.00,0.75,11.78,0.00,74.69,
0.50,0.00,1.26,38.69,0.00,59.55,
0.00,0.00,0.00,50.00,0.00,50.00,
0.50,0.00,0.00,48.99,0.00,50.50,
0.50,0.00,0.25,31.16,0.00,68.09,
16.04,0.00,1.50,7.77,0.00,74.69,
20.85,0.00,0.75,3.77,0.00,74.62,
18.05,0.00,1.75,7.52,0.00,72.68,
23.81,0.00,1.75,0.00,0.00,74.44,
22.36,0.00,2.51,1.01,0.00,74.12,
7.25,0.00,0.50,17.50,0.00,74.75,
13.10,0.00,0.76,12.09,0.00,74.06,
11.50,0.00,1.50,22.25,0.00,64.75,
11.81,0.00,1.26,12.31,0.00,74.62,
2.76,0.00,0.25,22.31,0.00,74.69,
0.50,0.00,0.50,25.13,0.00,73.87,
0.00,0.00,0.50,37.34,0.00,62.16,
0.00,0.00,0.00,49.87,0.00,50.13,
0.25,0.00,0.25,61.71,0.00,37.78,
3.74,0.00,0.75,10.72,0.00,84.79,
0.00,0.00,0.00,0.00,0.00,100.00,
0.50,0.00,0.50,0.00,0.00,99.00,
