['Device', 'tps', 'kB_read/s', 'kB_wrtn/s', 'kb_read', 'kB_wrtn'],P.Read,Power const.,P.Write,P.Idle,%idle,Idle const,Total Power
sda,182.5,14433.33,1653.33,17320,1984,18186.0,1.26,2083.2,17621.6,47.37,0.6,37890.8
sda,282,13224,17676,13224,17676,16662.2,1.26,22271.8,19299.4,51.88,0.6,58233.4
sda,104,4276,24928,4276,24928,5387.8,1.26,31409.3,1123.4,3.02,0.6,37920.5
sda,199,15992,4068,15992,4068,20149.9,1.26,5125.7,21631.8,58.15,0.6,46907.4
sda,282,14192,8,14192,8,17881.9,1.26,10.1,27063.0,72.75,0.6,44955.0
sda,210,12216,1912,12216,1912,15392.2,1.26,2409.1,24894.2,66.92,0.6,42695.5
sda,173,11732,5684,11732,5684,14782.3,1.26,7161.8,17149.2,46.1,0.6,39093.4
sda,218,11816,10332,11816,10332,14888.2,1.26,13018.3,9765.0,26.25,0.6,37671.5
sda,153,10028,7704,10028,7704,12635.3,1.26,9707.0,15460.3,41.56,0.6,37802.6
sda,202,12196,3824,12196,3824,15367.0,1.26,4818.2,13239.5,35.59,0.6,33424.7
sda,183,8480,6204,8480,6204,10684.8,1.26,7817.0,14917.2,40.1,0.6,33419.0
sda,234,13096,724,13096,724,16501.0,1.26,912.2,18458.6,49.62,0.6,35871.8
sda,145,14188,12,14188,12,17876.9,1.26,15.1,16022.0,43.07,0.6,33914.0
sda,387,16708,13732,16708,13732,21052.1,1.26,17302.3,18551.6,49.87,0.6,56906.0
sda,272,10832,1348,10832,1348,13648.3,1.26,1698.5,18321.0,49.25,0.6,33667.8
sda,197,13656,6688,13656,6688,17206.6,1.26,8426.9,17621.6,47.37,0.6,43255.1
sda,126,7480,5324,7480,5324,9424.8,1.26,6708.2,14917.2,40.1,0.6,31050.2
sda,158,15976,14892,15976,14892,20129.8,1.26,18763.9,16501.9,44.36,0.6,55395.6
sda,186,13824,0,13824,0,17418.2,1.26,0.0,15795.1,42.46,0.6,33213.4
sda,137,8768,1588,8768,1588,11047.7,1.26,2000.9,18600.0,50,0.6,31648.6
sda,160,14724,8800,14724,8800,18552.2,1.26,11088.0,18600.0,50,0.6,48240.2
sda,164,11420,884,11420,884,14389.2,1.26,1113.8,14206.7,38.19,0.6,29709.7
sda,195,17112,22036,17112,22036,21561.1,1.26,27765.4,2983.4,8.02,0.6,52309.9
sda,184,11376,0,11376,0,14333.8,1.26,0.0,17617.9,47.36,0.6,31951.7
sda,158,10972,0,10972,0,13824.7,1.26,0.0,17383.6,46.73,0.6,31208.3
sda,148,8436,0,8436,0,10629.4,1.26,0.0,24459.0,65.75,0.6,35088.4
sda,137,5632,11252,5632,11252,7096.3,1.26,14177.5,21966.6,59.05,0.6,43240.4
sda,119,10040,0,10040,0,12650.4,1.26,0.0,25798.2,69.35,0.6,38448.6
sda,121,6172,0,6172,0,7776.7,1.26,0.0,18551.6,49.87,0.6,26328.4
sda,186,9952,0,9952,0,12539.5,1.26,0.0,15888.1,42.71,0.6,28427.6
sda,182,12364,10644,12364,10644,15578.6,1.26,13411.4,16048.1,43.14,0.6,45038.2
sda,143,8916,12,8916,12,11234.2,1.26,15.1,17097.1,45.96,0.6,28346.4
sda,295,13688,1292,13688,1292,17246.9,1.26,1627.9,16327.1,43.89,0.6,35201.9
sda,257,14692,7768,14692,7768,18511.9,1.26,9787.7,16449.8,44.22,0.6,44749.4
sda,137.17,3243.98,48525.65,6196,92684,4087.4,1.26,61142.3,13600.3,36.56,0.6,78830.1
sda,82.35,4531.76,1428.24,7704,2428,5710.0,1.26,1799.6,16602.4,44.63,0.6,24112.0
sda,214,13064,0,13064,0,16460.6,1.26,0.0,18224.3,48.99,0.6,34684.9
sda,179,13264,540,13264,540,16712.6,1.26,680.4,20977.1,56.39,0.6,38370.1
sda,127,9452,32,9452,32,11909.5,1.26,40.3,20181.0,54.25,0.6,32130.8
sda,140,9872,23064,9872,23064,12438.7,1.26,29060.6,26077.2,70.1,0.6,67576.6
sda,200,15356,256,15356,256,19348.6,1.26,322.6,20128.9,54.11,0.6,39800.0
sda,175,9932,0,9932,0,12514.3,1.26,0.0,24764.0,66.57,0.6,37278.4
sda,139,8480,0,8480,0,10684.8,1.26,0.0,23309.5,62.66,0.6,33994.3
sda,157,7696,0,7696,0,9697.0,1.26,0.0,17205.0,46.25,0.6,26902.0
sda,149,8356,756,8356,756,10528.6,1.26,952.6,18414.0,49.5,0.6,29895.1
sda,161,6512,22052,6512,22052,8205.1,1.26,27785.5,18879.0,50.75,0.6,54869.6
sda,159,10776,0,10776,0,13577.8,1.26,0.0,21910.8,58.9,0.6,35488.6
sda,161,12424,0,12424,0,15654.2,1.26,0.0,15423.1,41.46,0.6,31077.4
sda,119,8000,20,8000,20,10080.0,1.26,25.2,7365.6,19.8,0.6,17470.8
sda,195,7184,12,7184,12,9051.8,1.26,15.1,11160.0,30,0.6,20227.0
sda,179,6804,0,6804,0,8573.0,1.26,0.0,14184.4,38.13,0.6,22757.4
sda,272,7224,712,7224,712,9102.2,1.26,897.1,7533.0,20.25,0.6,17532.4
sda,171,3424,18312,3424,18312,4314.2,1.26,23073.1,20512.1,55.14,0.6,47899.4
sda,192,8808,0,8808,0,11098.1,1.26,0.0,22878.0,61.5,0.6,33976.1
sda,178,7968,8640,7968,8640,10039.7,1.26,10886.4,24269.3,65.24,0.6,45195.4
sda,239,8320,0,8320,0,10483.2,1.26,0.0,23495.5,63.16,0.6,33978.7
sda,269,9668,52,9668,52,12181.7,1.26,65.5,24273.0,65.25,0.6,36520.2
sda,221,13696,0,13696,0,17257.0,1.26,0.0,18414.0,49.5,0.6,35671.0
sda,146,6944,9872,6944,9872,8749.4,1.26,12438.7,13206.0,35.5,0.6,34394.2
sda,203,7068,12,7068,12,8905.7,1.26,15.1,15929.0,42.82,0.6,24849.8
sda,285,8528,10264,8528,10264,10745.3,1.26,12932.6,21910.8,58.9,0.6,45588.7
sda,132,5900,17644,5900,17644,7434.0,1.26,22231.4,24894.2,66.92,0.6,54559.7
sda,248,9752,0,9752,0,12287.5,1.26,0.0,24455.3,65.74,0.6,36742.8
sda,181,8396,16,8396,16,10579.0,1.26,20.2,16933.4,45.52,0.6,27532.6
sda,168,9256,12,9256,12,11662.6,1.26,15.1,16647.0,44.75,0.6,28324.7
sda,220,12052,6156,12052,6156,15185.5,1.26,7756.6,18458.6,49.62,0.6,41400.7
sda,181,7232,1116,7232,1116,9112.3,1.26,1406.2,16885.1,45.39,0.6,27403.6
sda,198,9236,7288,9236,7288,11637.4,1.26,9182.9,21683.9,58.29,0.6,42504.1
sda,173,10872,120,10872,120,13698.7,1.26,151.2,20002.4,53.77,0.6,33852.4
sda,259,9740,8052,9740,8052,12272.4,1.26,10145.5,22863.1,61.46,0.6,45281.0
sda,172,7656,15700,7656,15700,9646.6,1.26,19782.0,25638.2,68.92,0.6,55066.8
sda,162,8928,1460,8928,1460,11249.3,1.26,1839.6,22431.6,60.3,0.6,35520.5
sda,180,9228,0,9228,0,11627.3,1.26,0.0,22971.0,61.75,0.6,34598.3
sda,182,12720,588,12720,588,16027.2,1.26,740.9,22375.8,60.15,0.6,39143.9
sda,148,5668,14348,5668,14348,7141.7,1.26,18078.5,21163.1,56.89,0.6,46383.2
sda,195,10368,5180,10368,5180,13063.7,1.26,6526.8,19299.4,51.88,0.6,38889.8
sda,157,9920,4812,9920,4812,12499.2,1.26,6063.1,27148.6,72.98,0.6,45710.9
sda,149,7384,14716,7384,14716,9303.8,1.26,18542.2,24459.0,65.75,0.6,52305.0
sda,197,11508,0,11508,0,14500.1,1.26,0.0,20884.1,56.14,0.6,35384.2
sda,256,5716,95692,5716,95692,7202.2,1.26,120571.9,10044.0,27,0.6,137818.1
sda,64.13,3921.08,0,8744,0,4940.6,1.26,0.0,2879.3,7.74,0.6,7819.8
sda,252,20584,0,20584,0,25935.8,1.26,0.0,10375.1,27.89,0.6,36310.9
sda,276,23736,0,23736,0,29907.4,1.26,0.0,7826.9,21.04,0.6,37734.2
sda,191,18672,12,18672,12,23526.7,1.26,15.1,17714.6,47.62,0.6,41256.5
sda,291,25040,4,25040,4,31550.4,1.26,5.0,21497.9,57.79,0.6,53053.3
sda,330,30316,0,30316,0,38198.2,1.26,0.0,21910.8,58.9,0.6,60109.0
sda,240,12192,0,12192,0,15361.9,1.26,0.0,22301.4,59.95,0.6,37663.3
sda,182,14180,0,14180,0,17866.8,1.26,0.0,23994.0,64.5,0.6,41860.8
sda,142,5932,27612,5932,27612,7474.3,1.26,34791.1,21122.2,56.78,0.6,63387.6
sda,121,6688,12084,6688,12084,8426.9,1.26,15225.8,21550.0,57.93,0.6,45202.7
sda,219,12148,0,12148,0,15306.5,1.26,0.0,19760.6,53.12,0.6,35067.1
sda,156,12904,76,12904,76,16259.0,1.26,95.8,23960.5,64.41,0.6,40315.3
sda,126,9908,0,9908,0,12484.1,1.26,0.0,21966.6,59.05,0.6,34450.7
sda,155,8904,0,8904,0,11219.0,1.26,0.0,21256.1,57.14,0.6,32475.1
sda,157,10088,16836,10088,16836,12710.9,1.26,21213.4,22059.6,59.3,0.6,55983.8
sda,104,8548,0,8548,0,10770.5,1.26,0.0,27409.0,73.68,0.6,38179.4
sda,218,11332,0,11332,0,14278.3,1.26,0.0,26438.0,71.07,0.6,40716.4
sda,59,2992,13388,2992,13388,3769.9,1.26,16868.9,27710.3,74.49,0.6,48349.1
sda,71,6296,0,6296,0,7933.0,1.26,0.0,27598.7,74.19,0.6,35531.6
sda,87,6432,48,6432,48,8104.3,1.26,60.5,25891.2,69.6,0.6,34056.0
sda,99,7676,0,7676,0,9671.8,1.26,0.0,24425.5,65.66,0.6,34097.3
sda,111,2648,43060,2648,43060,3336.5,1.26,54255.6,22338.6,60.05,0.6,79930.7
sda,98,6064,12704,6064,12704,7640.6,1.26,16007.0,19582.1,52.64,0.6,43229.8
sda,184,14744,0,14744,0,18577.4,1.26,0.0,25113.7,67.51,0.6,43691.2
sda,322.77,21580.2,5017.82,21796,5068,27191.1,1.26,6322.5,22829.6,61.37,0.6,56343.1
sda,84.85,6909.09,0,6840,0,8705.5,1.26,0.0,25322.0,68.07,0.6,34027.5
sda,145,9740,17252,9740,17252,12272.4,1.26,21737.5,14336.9,38.54,0.6,48346.8
sda,129,11432,752,11432,752,14404.3,1.26,947.5,16007.2,43.03,0.6,31359.0
sda,76,6428,0,6428,0,8099.3,1.26,0.0,18183.4,48.88,0.6,26282.6
sda,134,9632,148,9632,148,12136.3,1.26,186.5,13087.0,35.18,0.6,25409.8
sda,148,11608,0,11608,0,14626.1,1.26,0.0,14694.0,39.5,0.6,29320.1
sda,159,10616,16348,10616,16348,13376.2,1.26,20598.5,22186.1,59.64,0.6,56160.7
sda,135,10212,6108,10212,6108,12867.1,1.26,7696.1,24983.5,67.16,0.6,45546.7
sda,169,8760,0,8760,0,11037.6,1.26,0.0,22171.2,59.6,0.6,33208.8
sda,193,15492,236,15492,236,19519.9,1.26,297.4,20843.2,56.03,0.6,40660.4
sda,118,2784,54140,2784,54140,3507.8,1.26,68216.4,25638.2,68.92,0.6,97362.5
sda,153,8340,15188,8340,15188,10508.4,1.26,19136.9,20002.4,53.77,0.6,49647.7
sda,129,10700,0,10700,0,13482.0,1.26,0.0,27223.0,73.18,0.6,40705.0
sda,163,10220,7912,10220,7912,12877.2,1.26,9969.1,21256.1,57.14,0.6,44102.4
sda,257,12288,296,12288,296,15482.9,1.26,373.0,23272.3,62.56,0.6,39128.2
sda,208,12040,8832,12040,8832,15170.4,1.26,11128.3,18458.6,49.62,0.6,44757.4
sda,207,11588,12,11588,12,14600.9,1.26,15.1,24581.8,66.08,0.6,39197.8
sda,168,15296,6384,15296,6384,19273.0,1.26,8043.8,21613.2,58.1,0.6,48930.0
sda,186,14936,2516,14936,2516,18819.4,1.26,3170.2,23800.6,63.98,0.6,45790.1
sda,194,13512,10516,13512,10516,17025.1,1.26,13250.2,24894.2,66.92,0.6,55169.5
sda,257,11524,0,11524,0,14520.2,1.26,0.0,17298.0,46.5,0.6,31818.2
sda,147,7804,28432,7804,28432,9833.0,1.26,35824.3,18179.6,48.87,0.6,63837.0
sda,162,10524,56,10524,56,13260.2,1.26,70.6,16959.5,45.59,0.6,30290.3
sda,237,15172,232,15172,232,19116.7,1.26,292.3,23157.0,62.25,0.6,42566.0
sda,183,6576,12,6576,12,8285.8,1.26,15.1,20292.6,54.55,0.6,28593.5
sda,196,7868,23384,7868,23384,9913.7,1.26,29463.8,15289.2,41.1,0.6,54666.7
sda,70,688,39072,688,39072,866.9,1.26,49230.7,0.0,0,0.6,50097.6
sda,76,632,40320,632,40320,796.3,1.26,50803.2,6417.0,17.25,0.6,58016.5
sda,125,4828,23168,4828,23168,6083.3,1.26,29191.7,20471.2,55.03,0.6,55746.1
sda,264,20036,56,20036,56,25245.4,1.26,70.6,18086.6,48.62,0.6,43402.6
sda,199,10620,28,10620,28,13381.2,1.26,35.3,22956.1,61.71,0.6,36372.6
sda,331.13,28003.77,79.25,29684,84,35284.8,1.26,99.9,19600.7,52.69,0.6,54985.3
sda,246.81,20846.81,12987.23,19596,12208,26267.0,1.26,16363.9,23104.9,62.11,0.6,65735.8
sda,171,11620,0,11620,0,14641.2,1.26,0.0,25325.8,68.08,0.6,39967.0
sda,233.55,10183.23,30766.45,15784,47688,12830.9,1.26,38765.7,14586.1,39.21,0.6,66182.7
sda,82.81,3020.83,2.08,5800,4,3806.2,1.26,2.6,21404.9,57.54,0.6,25213.7
sda,166,12296,0,12296,0,15493.0,1.26,0.0,23774.5,63.91,0.6,39267.5
sda,219,12948,0,12948,0,16314.5,1.26,0.0,24581.8,66.08,0.6,40896.2
sda,189,15908,4708,15908,4708,20044.1,1.26,5932.1,21111.0,56.75,0.6,47087.2
sda,237,12716,0,12716,0,16022.2,1.26,0.0,27342.0,73.5,0.6,43364.2
sda,208,9976,8,9976,8,12569.8,1.26,10.1,25080.2,67.42,0.6,37660.1
sda,219,20596,1644,20596,1644,25951.0,1.26,2071.4,24860.8,66.83,0.6,52883.2
sda,220,9976,0,9976,0,12569.8,1.26,0.0,26319.0,70.75,0.6,38888.8
sda,172,16172,19192,16172,19192,20376.7,1.26,24181.9,24302.8,65.33,0.6,68861.4
sda,212,17436,15464,17436,15464,21969.4,1.26,19484.6,21404.9,57.54,0.6,62858.9
sda,111,9464,5496,9464,5496,11924.6,1.26,6925.0,21910.8,58.9,0.6,40760.4
sda,248,22180,12,22180,12,27946.8,1.26,15.1,24767.8,66.58,0.6,52729.7
sda,181,17880,25156,17880,25156,22528.8,1.26,31696.6,26877.0,72.25,0.6,81102.4
sda,72,2132,36512,2132,36512,2686.3,1.26,46005.1,27877.7,74.94,0.6,76569.1
sda,194,12244,0,12244,0,15427.4,1.26,0.0,27409.0,73.68,0.6,42836.4
sda,267,12688,0,12688,0,15986.9,1.26,0.0,24708.2,66.42,0.6,40695.1
sda,138,12244,12,12244,12,15427.4,1.26,15.1,23588.5,63.41,0.6,39031.1
sda,55,4552,0,4552,0,5735.5,1.26,0.0,24302.8,65.33,0.6,30038.3
sda,60,4656,0,4656,0,5866.6,1.26,0.0,24146.5,64.91,0.6,30013.1
sda,109,7740,4216,7740,4216,9752.4,1.26,5312.2,26691.0,71.75,0.6,41755.6
sda,67,6356,0,6356,0,8008.6,1.26,0.0,26691.0,71.75,0.6,34699.6
sda,108,8820,12,8820,12,11113.2,1.26,15.1,21944.3,58.99,0.6,33072.6
sda,139,10180,2608,10180,2608,12826.8,1.26,3286.1,24957.5,67.09,0.6,41070.4
sda,161,11348,32,11348,32,14298.5,1.26,40.3,23741.0,63.82,0.6,38079.8
sda,136,11284,0,11284,0,14217.8,1.26,0.0,14973.0,40.25,0.6,29190.8
sda,223,12076,16,12076,16,15215.8,1.26,20.2,19723.4,53.02,0.6,34959.4
sda,224,12696,24,12696,24,15997.0,1.26,30.2,17045.0,45.82,0.6,33072.2
sda,231,11320,18584,11320,18584,14263.2,1.26,23415.8,22227.0,59.75,0.6,59906.0
sda,187,7504,2744,7504,2744,9455.0,1.26,3457.4,25731.2,69.17,0.6,38643.7
sda,242,12256,0,12256,0,15442.6,1.26,0.0,24053.5,64.66,0.6,39496.1
sda,359,11840,4,11840,4,14918.4,1.26,5.0,26851.0,72.18,0.6,41774.4
sda,173.27,4269.31,22380.2,4312,22604,5379.3,1.26,28199.1,25976.8,69.83,0.6,59555.1
sda,234,17860,6740,17860,6740,22503.6,1.26,8492.4,23648.0,63.57,0.6,54644.0
sda,262,20416,0,20416,0,25724.2,1.26,0.0,13023.7,35.01,0.6,38747.9
sda,108,2608,40508,2608,40508,3286.1,1.26,51040.1,14359.2,38.6,0.6,68685.4
sda,72,496,38116,496,38116,625.0,1.26,48026.2,5780.9,15.54,0.6,54432.0
sda,97,2020,36992,2020,36992,2545.2,1.26,46609.9,6651.4,17.88,0.6,55806.5
sda,152,8924,12060,8924,12060,11244.2,1.26,15195.6,17391.0,46.75,0.6,43830.8
sda,225,9576,0,9576,0,12065.8,1.26,0.0,22584.1,60.71,0.6,34649.9
sda,249,9556,0,9556,0,12040.6,1.26,0.0,18648.4,50.13,0.6,30688.9
sda,141,7800,12,7800,12,9828.0,1.26,15.1,18131.3,48.74,0.6,27974.4
sda,247,13824,248,13824,248,17418.2,1.26,312.5,17112.0,46,0.6,34842.7
sda,193,9556,0,9556,0,12040.6,1.26,0.0,16077.8,43.22,0.6,28118.4
sda,251,9820,0,9820,0,12373.2,1.26,0.0,18131.3,48.74,0.6,30504.5
sda,180,11364,0,11364,0,14318.6,1.26,0.0,17900.6,48.12,0.6,32219.3
sda,153,11256,12,11256,12,14182.6,1.26,15.1,16345.7,43.94,0.6,30543.4
sda,186,13112,0,13112,0,16521.1,1.26,0.0,21981.5,59.09,0.6,38502.6
sda,141,12892,0,12892,0,16243.9,1.26,0.0,25296.0,68,0.6,41539.9
sda,108,10928,0,10928,0,13769.3,1.26,0.0,25675.4,69.02,0.6,39444.7
sda,69,6420,0,6420,0,8089.2,1.26,0.0,27479.6,73.87,0.6,35568.8
sda,87,6860,12,6860,12,8643.6,1.26,15.1,24924.0,67,0.6,33582.7
sda,42,3528,0,3528,0,4445.3,1.26,0.0,27851.6,74.87,0.6,32296.9
sda,56,4444,0,4444,0,5599.4,1.26,0.0,26984.9,72.54,0.6,32584.3
sda,70,3168,17420,3168,17420,3991.7,1.26,21949.2,25668.0,69,0.6,51608.9
sda,76,636,44384,636,44384,801.4,1.26,55923.8,28015.3,75.31,0.6,84740.5
sda,70,2476,27268,2476,27268,3119.8,1.26,34357.7,27241.6,73.23,0.6,64719.0
sda,115,9380,44,9380,44,11818.8,1.26,55.4,26319.0,70.75,0.6,38193.2
sda,57,4748,0,4748,0,5982.5,1.26,0.0,27598.7,74.19,0.6,33581.2
sda,61,4896,0,4896,0,6169.0,1.26,0.0,27386.6,73.62,0.6,33555.6
sda,69,5316,72,5316,72,6698.2,1.26,90.7,25575.0,68.75,0.6,32363.9
sda,48,4972,100,4972,100,6264.7,1.26,126.0,25325.8,68.08,0.6,31716.5
sda,52,4880,0,4880,0,6148.8,1.26,0.0,27502.0,73.93,0.6,33650.8
sda,115,8360,0,8360,0,10533.6,1.26,0.0,25731.2,69.17,0.6,36264.8
sda,84,2052,36984,2052,36984,2585.5,1.26,46599.8,21646.7,58.19,0.6,70832.0
sda,63,3392,21264,3392,21264,4273.9,1.26,26792.6,21590.9,58.04,0.6,52657.4
sda,50,3920,12,3920,12,4939.2,1.26,15.1,24120.5,64.84,0.6,29074.8
sda,86,6424,8,6424,8,8094.2,1.26,10.1,26263.2,70.6,0.6,34367.5
sda,83,6780,0,6780,0,8542.8,1.26,0.0,27342.0,73.5,0.6,35884.8
sda,103,5800,0,5800,0,7308.0,1.26,0.0,27010.9,72.61,0.6,34318.9
sda,113,9696,0,9696,0,12217.0,1.26,0.0,23216.5,62.41,0.6,35433.5
sda,106,9084,12,9084,12,11445.8,1.26,15.1,23715.0,63.75,0.6,35176.0
sda,107,8332,0,8332,0,10498.3,1.26,0.0,25947.0,69.75,0.6,36445.3
sda,46,4492,0,4492,0,5659.9,1.26,0.0,26572.0,71.43,0.6,32231.9
sda,55,4960,104,4960,104,6249.6,1.26,131.0,25418.8,68.33,0.6,31799.4
sda,129,11528,0,11528,0,14525.3,1.26,0.0,23216.5,62.41,0.6,37741.8
sda,205,17336,28,17336,28,21843.4,1.26,35.3,23309.5,62.66,0.6,45188.2
sda,196,18604,0,18604,0,23441.0,1.26,0.0,23529.0,63.25,0.6,46970.0
sda,222,14328,6344,14328,6344,18053.3,1.26,7993.4,22134.0,59.5,0.6,48180.7
sda,203,21532,5388,21532,5388,27130.3,1.26,6788.9,21390.0,57.5,0.6,55309.2
sda,242,15180,0,15180,0,19126.8,1.26,0.0,14206.7,38.19,0.6,33333.5
sda,137,6220,25896,6220,25896,7837.2,1.26,32629.0,14299.7,38.44,0.6,54765.8
sda,174,8064,22152,8064,22152,10160.6,1.26,27911.5,10230.0,27.5,0.6,48302.2
sda,161,18276,0,18276,0,23027.8,1.26,0.0,22189.8,59.65,0.6,45217.6
sda,233,25600,0,25600,0,32256.0,1.26,0.0,26107.0,70.18,0.6,58363.0
sda,212,16900,0,16900,0,21294.0,1.26,0.0,26263.2,70.6,0.6,47557.2
sda,124,11124,12,11124,12,14016.2,1.26,15.1,19254.7,51.76,0.6,33286.1
sda,198,13844,0,13844,0,17443.4,1.26,0.0,18038.3,48.49,0.6,35481.7
sda,176,12264,5756,12264,5756,15452.6,1.26,7252.6,23867.5,64.16,0.6,46572.7
sda,103,9992,0,9992,0,12589.9,1.26,0.0,23800.6,63.98,0.6,36390.5
sda,123,9680,10640,9680,10640,12196.8,1.26,13406.4,25824.2,69.42,0.6,51427.4
sda,92,7000,16,7000,16,8820.0,1.26,20.2,24180.0,65,0.6,33020.2
sda,114,6724,14980,6724,14980,8472.2,1.26,18874.8,17670.0,47.5,0.6,45017.0
sda,173,11232,0,11232,0,14152.3,1.26,0.0,21832.7,58.69,0.6,35985.0
sda,187,12052,2864,12052,2864,15185.5,1.26,3608.6,24957.5,67.09,0.6,43751.6
sda,98,9372,0,9372,0,11808.7,1.26,0.0,21282.1,57.21,0.6,33090.8
sda,117,4452,35316,4452,35316,5609.5,1.26,44498.2,17052.5,45.84,0.6,67160.2
sda,174.89,4801.7,25397.45,11284,59684,6050.1,1.26,32000.8,12424.8,33.4,0.6,50475.7
sda,272,11336,0,11336,0,14283.4,1.26,0.0,25139.8,67.58,0.6,39423.1
sda,273,13972,24,13972,24,17604.7,1.26,30.2,20657.2,55.53,0.6,38292.1
sda,227,7744,12,7744,12,9757.4,1.26,15.1,17253.4,46.38,0.6,27025.9
sda,157,13748,0,13748,0,17322.5,1.26,0.0,20686.9,55.61,0.6,38009.4
sda,255,12972,28,12972,28,16344.7,1.26,35.3,17625.4,47.38,0.6,34005.4
sda,276,17524,1984,17524,1984,22080.2,1.26,2499.8,17435.6,46.87,0.6,42015.7
sda,166.34,12451.49,0,12576,0,15688.9,1.26,0.0,23901.0,64.25,0.6,39589.9
sda,127,5616,27988,5616,27988,7076.2,1.26,35264.9,20750.2,55.78,0.6,63091.2
sda,150,9236,24312,9236,24312,11637.4,1.26,30633.1,22561.8,60.65,0.6,64832.3
sda,136,10960,0,10960,0,13809.6,1.26,0.0,25761.0,69.25,0.6,39570.6
sda,165,12860,1232,12860,1232,16203.6,1.26,1552.3,23049.1,61.96,0.6,40805.0
sda,132,8620,3904,8620,3904,10861.2,1.26,4919.0,24708.2,66.42,0.6,40488.5
sda,123,9532,12,9532,12,12010.3,1.26,15.1,15289.2,41.1,0.6,27314.6
sda,196,9864,21148,9864,21148,12428.6,1.26,26646.5,16397.8,44.08,0.6,55472.9
