8.02,0.00,2.08,8.94,0.00,80.96,
4.77,0.00,3.02,2.01,0.00,90.20,
24.25,0.00,5.00,0.00,0.00,70.75,
19.95,0.00,7.83,0.00,0.00,72.22,
22.31,0.00,6.02,0.00,0.00,71.68,
15.50,0.00,6.25,7.25,0.00,71.00,
26.26,0.00,1.26,0.76,0.00,71.72,
26.88,0.00,0.75,0.00,0.00,72.36,
26.32,0.00,1.25,0.00,0.00,72.43,
26.55,0.00,1.74,0.00,0.00,71.71,
26.45,0.00,1.01,0.00,0.00,72.54,
26.13,0.00,1.26,1.76,0.00,70.85,
26.50,0.00,1.25,0.25,0.00,72.00,
27.00,0.00,0.75,0.00,0.00,72.25,
26.08,0.00,0.76,0.00,0.00,73.16,
25.94,0.00,1.26,0.00,0.00,72.80,
26.57,0.00,0.75,1.00,0.00,71.68,
26.55,0.00,1.49,0.00,0.00,71.96,
26.45,0.00,0.76,0.00,0.00,72.80,
26.13,0.00,1.01,0.00,0.00,72.86,
26.38,0.00,0.75,0.00,0.00,72.86,
25.94,0.00,1.01,1.01,0.00,72.04,
26.63,0.00,0.50,0.00,0.00,72.86,
26.57,0.00,0.75,0.00,0.00,72.68,
26.57,0.00,1.00,0.00,0.00,72.43,
26.57,0.00,1.00,0.00,0.00,72.43,
26.20,0.00,0.76,1.01,0.00,72.04,
26.50,0.00,1.00,0.00,0.00,72.50,
26.38,0.00,1.01,0.00,0.00,72.61,
26.45,0.00,1.01,0.00,0.00,72.54,
25.63,0.00,3.27,0.00,0.00,71.11,
24.69,0.00,3.02,1.01,0.00,71.28,
25.82,0.00,2.03,0.00,0.00,72.15,
12.06,0.00,2.01,13.07,0.00,72.86,
8.84,0.00,2.27,16.16,0.00,72.73,
1.75,0.00,1.50,23.81,0.00,72.93,
19.20,0.00,2.00,15.96,0.00,62.84,
25.06,0.00,4.01,0.00,0.00,70.93,
24.94,0.00,3.53,0.00,0.00,71.54,
12.85,0.00,2.52,12.85,0.00,71.79,
2.27,0.00,1.77,35.86,0.00,60.10,
2.50,0.00,1.00,48.50,0.00,48.00,
23.56,0.00,2.76,19.05,0.00,54.64,
22.11,0.00,2.01,4.02,0.00,71.86,
12.59,0.00,1.48,14.81,0.00,71.11,
26.93,0.00,1.75,0.00,0.00,71.32,
27.36,0.00,1.74,2.49,0.00,68.41,
26.88,0.00,1.01,0.00,0.00,72.11,
6.87,0.00,2.54,0.51,0.00,90.08,
1.77,0.00,0.51,0.00,0.00,97.73,
2.73,0.00,1.74,0.00,0.00,95.53,
3.02,0.00,3.02,1.51,0.00,92.44,
4.49,0.00,4.74,4.24,0.00,86.53,
5.17,0.00,4.43,1.48,0.00,88.92,
3.94,0.00,2.46,0.00,0.00,93.60,
5.80,0.00,3.62,6.28,0.00,84.30,
3.02,0.00,2.01,1.26,0.00,93.72,
3.47,0.00,2.48,0.50,0.00,93.56,
2.27,0.00,1.01,18.69,0.00,78.03,
4.57,0.00,1.78,8.12,0.00,85.53,
