5.94,0.00,1.73,10.28,0.00,82.05,
2.01,0.00,0.75,2.26,0.00,94.99,
1.75,0.00,1.00,29.57,0.00,67.67,
1.99,0.00,0.99,31.27,0.00,65.76,
6.28,0.00,1.01,17.84,0.00,74.87,
7.87,0.00,1.27,15.23,0.00,75.63,
9.00,0.00,1.50,14.50,0.00,75.00,
7.36,0.00,2.79,14.21,0.00,75.63,
8.04,0.00,1.26,16.58,0.00,74.12,
7.54,0.00,1.76,15.83,0.00,74.87,
8.06,0.00,2.02,14.61,0.00,75.31,
9.27,0.00,2.01,14.04,0.00,74.69,
8.46,0.00,1.99,14.93,0.00,74.63,
3.29,0.00,1.52,20.25,0.00,74.94,
2.01,0.00,1.76,21.11,0.00,75.13,
1.76,0.00,2.27,20.65,0.00,75.31,
2.53,0.00,1.26,20.71,0.00,75.51,
2.27,0.00,1.26,21.16,0.00,75.31,
2.00,0.00,2.00,21.75,0.00,74.25,
1.51,0.00,1.51,21.66,0.00,75.31,
1.75,0.00,1.50,21.95,0.00,74.81,
1.51,0.00,2.27,21.66,0.00,74.56,
2.53,0.00,1.26,21.21,0.00,75.00,
1.76,0.00,2.01,21.61,0.00,74.62,
2.02,0.00,1.01,21.72,0.00,75.25,
2.76,0.00,2.26,20.80,0.00,74.19,
1.50,0.00,2.26,21.55,0.00,74.69,
1.28,0.00,2.30,20.92,0.00,75.51,
1.77,0.00,1.52,21.52,0.00,75.19,
2.28,0.00,1.77,20.76,0.00,75.19,
2.03,0.00,1.27,21.52,0.00,75.19,
2.03,0.00,1.52,21.27,0.00,75.19,
1.00,0.00,2.01,22.06,0.00,74.94,
1.26,0.00,1.52,23.48,0.00,73.74,
2.02,0.00,1.52,21.46,0.00,75.00,
1.26,0.00,1.26,22.22,0.00,75.25,
2.02,0.00,1.51,21.41,0.00,75.06,
1.77,0.00,2.03,21.27,0.00,74.94,
1.52,0.00,1.77,22.78,0.00,73.92,
1.49,0.00,2.23,22.83,0.00,73.45,
0.65,0.00,1.08,28.82,0.00,69.46,
0.92,0.00,0.92,28.22,0.00,69.94,
0.42,0.00,1.68,50.53,0.00,47.37,
0.25,0.00,1.50,46.37,0.00,51.88,
0.00,0.00,0.25,96.73,0.00,3.02,
0.50,0.00,1.00,40.35,0.00,58.15,
0.75,0.00,0.50,26.00,0.00,72.75,
0.00,0.00,1.01,32.07,0.00,66.92,
0.00,0.00,0.50,53.40,0.00,46.10,
0.50,0.00,0.75,72.50,0.00,26.25,
0.50,0.00,0.76,57.18,0.00,41.56,
0.50,0.00,0.25,63.66,0.00,35.59,
0.25,0.00,1.00,58.65,0.00,40.10,
0.25,0.00,1.00,49.12,0.00,49.62,
0.00,0.00,0.25,56.68,0.00,43.07,
0.50,0.00,1.25,48.37,0.00,49.87,
0.00,0.00,1.00,49.75,0.00,49.25,
0.50,0.00,1.00,51.13,0.00,47.37,
0.00,0.00,1.00,58.90,0.00,40.10,
0.50,0.00,0.50,54.64,0.00,44.36,
0.00,0.00,0.75,56.78,0.00,42.46,
0.25,0.00,0.25,49.50,0.00,50.00,
0.25,0.00,0.25,49.50,0.00,50.00,
0.00,0.00,0.25,61.56,0.00,38.19,
0.25,0.00,1.00,90.73,0.00,8.02,
0.00,0.00,0.50,52.14,0.00,47.36,
0.25,0.00,0.75,52.26,0.00,46.73,
0.50,0.00,0.75,33.00,0.00,65.75,
0.25,0.00,0.75,39.95,0.00,59.05,
0.50,0.00,0.25,29.90,0.00,69.35,
0.25,0.00,0.50,49.37,0.00,49.87,
0.50,0.00,0.75,56.03,0.00,42.71,
0.50,0.00,1.50,54.86,0.00,43.14,
0.00,0.00,0.76,53.28,0.00,45.96,
0.50,0.00,0.75,54.86,0.00,43.89,
0.50,0.00,1.01,54.27,0.00,44.22,
0.08,0.00,1.42,61.94,0.00,36.56,
0.41,0.00,0.83,54.13,0.00,44.63,
0.25,0.00,0.50,50.25,0.00,48.99,
0.25,0.00,0.25,43.11,0.00,56.39,
0.50,0.00,0.75,44.50,0.00,54.25,
0.25,0.00,1.51,28.14,0.00,70.10,
0.43,0.00,0.87,44.59,0.00,54.11,
0.60,0.00,0.00,32.84,0.00,66.57,
0.25,0.00,0.50,36.59,0.00,62.66,
0.25,0.00,0.75,52.75,0.00,46.25,
0.25,0.00,0.75,49.50,0.00,49.50,
0.00,0.00,1.26,47.99,0.00,50.75,
0.50,0.00,0.25,40.35,0.00,58.90,
0.25,0.00,0.50,57.79,0.00,41.46,
0.25,0.00,0.75,79.20,0.00,19.80,
