1.31,0.01,0.95,16.57,0.00,81.15,
4.25,0.00,2.25,0.50,0.00,93.00,
5.51,0.00,3.26,5.51,0.00,85.71,
1.01,0.00,0.25,3.02,0.00,95.72,
3.46,0.00,2.96,0.99,0.00,92.59,
2.49,0.00,0.75,3.49,0.00,93.27,
1.25,0.00,0.75,33.58,0.00,64.41,
5.32,0.00,1.01,16.96,0.00,76.71,
3.02,0.00,0.75,0.00,0.00,96.23,
2.00,0.00,1.00,0.00,0.00,97.01,
0.00,0.00,0.25,0.00,0.00,99.75,
1.50,0.00,0.75,0.25,0.00,97.49,
0.50,0.00,0.25,0.75,0.00,98.49,
0.25,0.00,0.25,0.00,0.00,99.50,
0.00,0.00,0.00,0.00,0.00,100.00,
0.00,0.00,0.00,0.00,0.00,100.00,
1.26,0.00,0.25,0.00,0.00,98.48,
3.50,0.00,1.75,0.25,0.00,94.50,
0.75,0.00,0.50,1.00,0.00,97.76,
4.26,0.00,3.01,3.26,0.00,89.47,
