1.08,0.00,0.66,18.50,0.00,79.76,
4.24,0.00,1.75,5.74,0.00,88.28,
2.04,0.00,2.04,20.41,0.00,75.51,
6.31,0.00,4.55,14.39,0.00,74.75,
0.50,0.00,0.50,24.56,0.00,74.44,
0.50,0.00,0.25,24.62,0.00,74.62,
1.25,0.00,0.50,37.09,0.00,61.15,
0.25,0.00,0.25,0.00,0.00,99.50,
0.25,0.00,0.00,0.00,0.00,99.75,
0.00,0.00,0.25,0.00,0.00,99.75,
0.25,0.00,0.25,0.00,0.00,99.50,
0.25,0.00,0.25,1.00,0.00,98.50,
0.00,0.00,0.25,0.00,0.00,99.75,
0.00,0.00,0.25,0.75,0.00,99.00,
0.25,0.00,0.25,30.65,0.00,68.84,
0.00,0.00,0.50,83.17,0.00,16.33,
0.50,0.00,0.75,53.13,0.00,45.61,
0.25,0.00,0.00,9.50,0.00,90.25,
0.00,0.00,0.00,4.28,0.00,95.72,
0.00,0.00,0.00,0.00,0.00,100.00,
